# BEAST v1.10.5 Prerelease #23570d1
# Generated Wed Jun 02 17:20:30 GMT 2021 [seed=1123581]
# -beagle_GPU -beagle_order 4 -seed 1123581 -save_every 10000000 -save_stem 2021-06-02_discrete_only.xml_run1 2021-06-02_discrete_only.xml
state	Location.rates.Arizona.California	Location.rates.Arizona.New Mexico	Location.rates.Arizona.Texas	Location.rates.Arizona.Baja California	Location.rates.Arizona.San Diego	Location.rates.Arizona.United States	Location.rates.Arizona.Mexico	Location.rates.Arizona.Rest of World	Location.rates.California.New Mexico	Location.rates.California.Texas	Location.rates.California.Baja California	Location.rates.California.San Diego	Location.rates.California.United States	Location.rates.California.Mexico	Location.rates.California.Rest of World	Location.rates.New Mexico.Texas	Location.rates.New Mexico.Baja California	Location.rates.New Mexico.San Diego	Location.rates.New Mexico.United States	Location.rates.New Mexico.Mexico	Location.rates.New Mexico.Rest of World	Location.rates.Texas.Baja California	Location.rates.Texas.San Diego	Location.rates.Texas.United States	Location.rates.Texas.Mexico	Location.rates.Texas.Rest of World	Location.rates.Baja California.San Diego	Location.rates.Baja California.United States	Location.rates.Baja California.Mexico	Location.rates.Baja California.Rest of World	Location.rates.San Diego.United States	Location.rates.San Diego.Mexico	Location.rates.San Diego.Rest of World	Location.rates.United States.Mexico	Location.rates.United States.Rest of World	Location.rates.Mexico.Rest of World	Location.indicators.Arizona.California	Location.indicators.Arizona.New Mexico	Location.indicators.Arizona.Texas	Location.indicators.Arizona.Baja California	Location.indicators.Arizona.San Diego	Location.indicators.Arizona.United States	Location.indicators.Arizona.Mexico	Location.indicators.Arizona.Rest of World	Location.indicators.California.New Mexico	Location.indicators.California.Texas	Location.indicators.California.Baja California	Location.indicators.California.San Diego	Location.indicators.California.United States	Location.indicators.California.Mexico	Location.indicators.California.Rest of World	Location.indicators.New Mexico.Texas	Location.indicators.New Mexico.Baja California	Location.indicators.New Mexico.San Diego	Location.indicators.New Mexico.United States	Location.indicators.New Mexico.Mexico	Location.indicators.New Mexico.Rest of World	Location.indicators.Texas.Baja California	Location.indicators.Texas.San Diego	Location.indicators.Texas.United States	Location.indicators.Texas.Mexico	Location.indicators.Texas.Rest of World	Location.indicators.Baja California.San Diego	Location.indicators.Baja California.United States	Location.indicators.Baja California.Mexico	Location.indicators.Baja California.Rest of World	Location.indicators.San Diego.United States	Location.indicators.San Diego.Mexico	Location.indicators.San Diego.Rest of World	Location.indicators.United States.Mexico	Location.indicators.United States.Rest of World	Location.indicators.Mexico.Rest of World	Location.nonZeroRates
12000	0.4251183924802265	0.43759284160840395	1.1993432669752833	0.3832621695905512	0.4464008718887547	0.3898751033131319	2.7878996795887385	2.985036732337126	0.24592448599004324	0.5348076883086462	0.6567730606570953	0.7782730641930501	0.4200587047061871	0.04245646857607304	0.2781117440948767	1.7256482302543417	1.4902430545617653	0.25042637436003057	0.5544353680258047	6.113148352741958	3.090150485080941	0.8494908753237697	0.6627528862255373	1.4334993855800773	0.2061228535274494	1.103536446915449	6.93056331871199	1.5765496270548398	2.479722749456952	0.6118199956656603	5.13788151532032	2.90970444542342	0.43088098361661425	1.9484626978829003	0.8138538583648215	0.5652439518070187	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	21.0
12500	0.42144836664462537	0.5254575508647077	0.833851045781851	0.14416735904015915	0.5595500740114253	0.7166292808703952	2.553360022450716	5.682270102185871	0.35438927839431017	0.521429257364974	0.6002216843270282	0.9560140780265376	0.8095757219623398	0.022034911335173383	0.7580235563817372	2.2227520495447317	1.638332602468802	0.13386538169235948	0.5780481215911368	4.576251275183171	2.3883516589374696	0.6054200498431533	1.2279606205907354	1.085893572708524	0.1901387162449667	0.4726939379357887	7.214672252419887	1.9662216286120517	2.472293650556526	0.3163763384318576	4.49612581145207	2.0431850209592812	0.3736514920373875	1.7554868120409988	1.0865151772219919	1.8559857347399311	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	21.0
13000	0.27943635020597984	0.4775096456623728	0.694678867667502	0.17098820187249109	0.4865340415809106	1.236890964148098	1.5079016630263091	6.2047966499749885	0.21406553276069196	1.3702342789645636	0.6980420781296236	0.652494042866206	0.43910053175140895	0.022710204523903786	0.596836289074829	2.5523225347399046	1.2874914483180002	0.15852746172231835	0.2983623365536163	2.1652622417276848	1.944269985430643	0.41757549871147165	1.479950328042942	1.1898404236461422	0.20786001395728118	0.5161027033846642	8.663950408295937	1.1889513333473132	2.6467896670636266	0.40153592025753915	4.669747497407407	2.4057382160477854	0.3401640839805451	1.897756800711646	1.6682828566302168	1.079095944885026	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	21.0
13500	0.27773918239754497	0.3263472430851994	0.8872812997351804	0.6706442372246206	0.3468524635270255	0.5598627638955908	1.1482211658974555	3.8870405461055557	0.26344945122111696	1.930746457352338	0.6764957516929949	0.783458353754145	0.768924986973559	0.014250566336674837	0.4505914516150671	2.6993595620545183	0.5994426492602343	0.3043712608838047	0.6496698607760109	2.109047296969799	1.8897119716780246	0.4186736868364883	2.2682550490802442	1.434435648454975	0.16232945108683527	0.7043351313901525	7.025696270852978	1.8995992886948116	3.228194206924106	0.3156863751904258	3.8354075653451822	2.065430541821292	0.16760717144598067	1.5413983616756268	1.8729424573896434	1.291706961376569	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	21.0
14000	0.266219406001453	0.46788997836435087	0.6346842909962306	0.31488740833567835	0.28571411386795603	0.633149539293923	1.3045172478787952	2.5698823712203525	0.33345882856033743	1.2965129560162225	0.20847938390745874	0.6708968811880373	0.9315044260760307	0.016619705590049664	0.6972793538606136	2.4959364274118445	0.4732955635770458	0.2683466847348482	0.704899448258209	1.9536438898311095	2.5098698504755066	0.6530202833458238	1.7525198432494422	1.3901860093054137	0.3509504313357342	0.5044608190693683	7.1449304548261345	1.2243124321840506	2.2805285972090026	0.1992601840294884	4.418876620200441	2.441896760751546	0.2716942957844755	1.5905602000498238	1.21018369466156	3.0873746700669846	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	21.0
14500	0.19923051866073996	0.41446835911153135	0.7318403791248036	0.1744421956759283	0.1405240441926004	0.6341556378839109	0.7445798392241062	3.543951790278011	0.3913355998145683	0.8367668613146918	0.28931987134614945	0.8687695660182643	0.5196857767679598	0.04093465377995214	0.7898154262225924	2.501805983361383	0.7423744492360999	0.48222069622930325	0.4264817592315029	1.7872937409511407	6.60539414728665	0.39814332476404524	1.687968721440747	1.4650454607574053	0.2621223356310623	0.1732411653828189	5.608393379529364	1.337238007496538	2.678272371767465	0.13679218963203144	3.6574366964393885	2.288362781532674	0.40905304059767034	1.8147807778259322	1.1066864803759076	3.3750860154927795	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	21.0
15000	0.3486437408681664	0.2797208827238642	0.7526273447137308	0.1198128156649768	0.21990739339087936	0.9360979549113345	0.7655031848204342	1.511431411113618	0.5070294123923267	1.0328317670577818	0.42492082073044674	0.5621688326205461	0.4607125210812727	0.07605986479885603	0.33946886716334523	1.4459225366791002	1.1998079004835172	0.8099150020361067	0.828859295611899	2.1444227522594885	8.798876737090142	0.5104598725561769	1.2391866068999242	0.9295057972876352	0.3248458823048691	0.10364498753830703	5.792481199562913	1.3052472209519383	3.695255442827783	0.1636244307405176	3.559634932339786	1.9128359070598524	0.34298802700317405	1.7733426704215942	1.0562916152976485	1.803897352703739	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	21.0
15500	0.592230519914558	0.15245533643707293	0.7416833346605767	0.046759120402068054	0.24068483161679288	0.8669179176418853	0.6936995262906845	1.5192285891603632	0.7981848341283481	1.1055208885870587	0.8619258993085783	0.8994200588071555	0.4674694870955663	0.02196170383931453	0.8329433953537262	1.2944303223727114	1.1163631848574458	0.45929436597033657	0.3776326131926784	2.657748855952442	1.3038327232837557	2.4344072634477927	2.900528100419652	1.040843598982746	0.2610143866400952	0.07178705384990859	8.05900792892339	1.4321025298835315	2.63069619180966	0.176393725146443	4.059698005383264	2.0488464371752744	0.33982456640789954	1.5423393143299338	1.2188198830362449	0.5557366744533186	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	21.0
16000	1.0822983990220074	0.12945001152857355	2.243022448233057	0.027191252152162376	0.2719266091890803	0.673836297702848	0.6990155144687071	0.7034851294387692	0.7323446215387401	0.8408188090749942	0.6271239658301064	0.4631066311095194	0.6398951894718671	0.025812211575905037	0.9588303312841142	1.2804799688974087	1.7882988419004917	0.3792716189253787	0.4476215780107803	1.6186755908627133	1.0100120381235518	3.405093157721768	2.9815224119785007	1.247591655479163	0.28161490719957044	0.05660367149730629	5.34156036110474	0.8899210532349497	2.3176964844939065	0.10579881546569525	3.0329813896487128	1.7531241370439667	0.348672215793386	1.2759741379526977	1.1680911085499484	1.8979654318203443	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	21.0
16500	0.32018066016784597	0.1759962555480342	1.1154179485888416	0.028755878476469262	0.35853452854692475	0.9561193475267622	0.7023913190653587	0.9992509676126254	0.8236925246210287	0.8361633345524753	0.5627977504385607	0.32744844312387367	0.4652340579389899	0.021932303851210033	0.5773836134161521	0.9182347680792339	1.828347354535346	0.24848239389059806	0.4121911849628614	1.2699847879096022	3.377058950553029	2.2255701478777254	5.240087367744712	1.3802759287858486	0.16524061658208658	0.061916363824158514	7.061573920245563	0.9367407775842235	2.2025352126948485	0.07156509464743993	3.4357399316578405	1.6042484766844458	0.2577812047763213	1.5201678441018145	1.0053333529317294	2.996425964873636	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	21.0
17000	0.31619584408780105	0.1938042407718152	1.7452423701552788	0.01846855267080348	0.18867122252650548	0.9582798179591435	0.20981445020340128	0.9413453643786865	0.8620332965493794	2.216249753446248	0.6196162954207463	0.6376223686880099	0.3367439188159328	0.017857597426265012	0.6508313384037987	0.48254312610256495	3.20470226751211	0.47111016333367983	0.4496844376255333	0.9329151869895681	2.415085673399311	2.035587187550441	3.2084084177598626	0.9161331329911075	0.17640893629164528	0.06574276037332981	6.1536148377802204	0.8367922387086338	2.5451299545257173	0.06871383425197385	3.122579262645523	1.7939053776620404	0.1807372764885637	1.5822297146401056	0.8038141171711537	2.573871114554013	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	22.0
17500	0.1722168493322859	0.12634461967188262	2.755380839861328	0.018998956931787894	0.2896729860828915	0.6746937814774268	0.10204008251411678	0.8121037788310089	0.8639125092231157	4.235727403288773	0.8148961372825126	0.369029105580206	0.3249903162608535	0.014179248253288465	0.5511133484610966	0.2726022298524375	3.4066571596276285	0.3479609990646475	0.2480594327239421	0.9652069886158741	2.0984147982735806	2.7440197495894956	2.1616223096992195	0.925201379167943	0.3678816948953773	0.1273007139384622	4.431921851618763	0.7830695556364603	1.97774419545459	0.12710636507284004	2.947292607549481	1.6290340322465717	0.24591650808849258	1.111492894286062	0.8164512306261671	2.907121060952284	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	21.0
18000	0.08509799050139466	0.19857830437441779	2.0930663318407037	0.021498500284051338	0.6022094987051627	0.3786995260641101	0.07866149046391897	1.2683956213642802	0.7454793943255666	1.4641899356771615	0.7096687734655956	0.4604636455802237	0.2919237248772349	0.02634281902864374	0.27873934568086484	0.2701777631848384	3.387758269279122	0.3483320420320515	0.6593603270911879	0.3929420016308362	0.8502892949772315	2.987009351405715	1.9270557105555821	1.0581983536812278	0.3842419525464708	0.07339612466408303	5.4508085556591075	0.6789116695557245	2.153825481863698	0.2893532148815759	2.8538779555828016	1.4603079926874865	0.24067154818463182	1.7260880354038246	0.6706820534691781	1.8271636947718162	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	22.0
18500	0.049557805829691055	0.09839700017459144	0.9085406854339381	0.015283691091990527	0.3381752405216589	0.4225831752596148	0.057487259230429424	0.7616467987975228	0.887968182852111	1.3773140204527503	0.7610948283330383	0.3478211504086908	0.3361386753281374	0.04314054431821105	0.5587173773896177	0.475537042313863	4.064380947265944	0.4032724469169908	0.2762244690232123	0.5343221811194305	1.8476803992375146	2.3884103065547664	3.996900621987755	1.1295625894939545	0.24294060264609973	0.05944555563236516	4.855328835500224	1.3485385244151475	3.316664291954409	0.1670298310899173	3.9782904666445527	1.8455708980567564	0.11804834537207298	1.2748263687622707	1.1708026388946542	1.9280446458302938	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	21.0
19000	0.04653540897380133	0.07365143129336624	1.1194308796928094	0.006006115598159808	0.17104913819510953	0.5762206175683704	0.0875102619562789	0.612915081883395	1.0302746092270902	1.390159012010179	0.5479558412014777	0.6023461438804233	0.6280956311229963	0.019372426199475316	0.5573819982474744	0.6159365559211304	3.43765683286208	0.18891636396209077	0.47799802354700216	0.549933869803521	1.4632673954367006	1.6217657050873069	2.048055292820689	1.2500450409782764	0.3294536435631458	0.08579502218634316	5.843342023181944	1.0335852846557243	2.5856985436702162	0.2374195551712151	3.074727544849087	1.3600411409087494	0.04755952891361508	1.450746772754421	1.3213764005910231	3.3769376990542384	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	22.0
19500	0.11212658781430603	0.031371514477596785	0.3479890195460343	0.020340309049170897	0.08112352749187994	0.9794124542584458	0.06322171862084974	2.1790484990693737	0.5564794191421055	0.8514213050603868	0.5643887431641526	0.5420512075606483	0.9302360871711324	0.036502251803915746	0.4370703766531462	1.260082337502821	0.8964074611840932	0.45231227221061765	0.523046215085128	1.4545683621987482	1.1415808309579847	0.670781777405366	1.4058190259372778	1.1119621031180564	0.2624469747572397	0.13598030045068293	6.269865446701168	1.3828872361193612	3.0470478948373603	0.14281469854150136	3.6255225875082617	1.881020491547206	0.07226027097881266	1.3513873115968675	1.113480893630306	2.5060149012423447	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	22.0
20000	0.21101905430002635	0.011162622856961553	0.29237098883588347	0.05306975505091879	0.14690554685567375	0.6444791441300741	0.10582988506896161	2.2375520760814798	0.365868519945634	0.5511708944118726	0.5357775422945111	0.8655117035489114	0.6347085190309792	0.03656411558300121	0.35851984540601706	0.8931023800195315	0.8563336735151664	0.1973201347548177	0.4751780528093702	2.8457013624231893	0.7196386668013236	0.5991015888326006	2.1063697871844087	1.1564982675697497	0.3583427941018622	0.14058434777835313	6.888447045761088	0.6005456874385678	2.461286662432396	0.045812809539758845	3.7334149405834323	1.9922311766180993	0.0627463842349107	1.3640802340728904	1.2729428048847142	1.5061924521455314	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	21.0
20500	0.05054240866759784	0.023399454471680955	0.10913224524372195	0.07345053303214015	0.5756252743790471	0.4561137350648622	0.5647561207668453	1.2161307175688283	0.408192640335787	0.28427845720743383	0.31875853889913325	0.6222803576670256	0.36975843935299096	0.28957756858045886	0.45663852698366153	0.6513410192376952	2.055417577773353	0.26077317368046193	0.594400372828288	3.8452390458398034	1.097923386686702	1.2932145158090949	3.802291355478744	1.080834787702346	0.06189113967957103	0.08606038535348988	6.187186015241097	0.8440581303794954	2.712582345436199	0.05127132507643277	3.3641338418797804	1.853148839419917	0.09952376078905367	1.725355672829814	1.025450699469696	2.1282813026200134	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	21.0
21000	0.17311121724438858	0.05925161813243176	0.10969383403756847	0.06894762279780645	0.508859275673956	0.24952916055774016	1.3164459446390888	1.4212509469030732	0.7895127085222742	0.1785365742645957	0.34689293703764834	0.48748801689434473	0.4062686806432689	0.12650356435557777	0.3047445095701119	1.0086991534008356	1.4504384173440117	0.24101251215027558	0.3885257494705219	2.691951173612272	0.7715048825305798	0.6168558992005903	2.338822901760523	0.789244585206403	0.07965404813660723	0.05668981544845776	4.340357616007789	0.7790203980146829	2.1258361579221194	0.07151807895968268	2.650256710494391	2.0144804538368293	0.17271375661374644	1.1825999527975182	0.561259706307076	2.857179174048893	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	21.0
21500	0.08885556357819446	0.058266018147334384	0.06652913972557968	0.12848147072533317	0.23243178585951052	0.5044196711045663	2.982510993743094	1.2522054163221477	1.0245485259745828	0.26060494600283923	0.38324277070729124	0.3800519504115256	0.388414373030272	0.12710671085608874	0.1922024035661977	0.6597847079078776	1.4808108663338542	0.17636512659870185	0.4568393257596281	3.6907171713765767	0.8697453057648885	0.44867308195782785	2.8421308428195315	0.6258669823882426	0.071509837399743	0.05798393823571727	3.2442579614947116	1.1612875501793671	2.029121214194166	0.08377183866161318	1.9837626172293483	1.6376521340722734	0.15855633924137238	1.0698833215655312	0.7930647172940654	1.9818862546999656	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	22.0
22000	0.04920041136231375	0.06411334414496955	0.10677432537553992	0.07815577224230918	0.20960589476182107	0.436287746678513	3.2759058207478247	0.46463160440021406	0.646635250479292	0.23279911541163847	0.609789223957452	0.32707100993819177	0.7512405499245175	0.1989574257561446	0.14051529614105618	0.9401489456749743	1.893464020755767	0.10662704267716339	0.4789093436531439	1.9429642301687344	0.8209298495838949	0.9537580628610026	3.3150365453140265	0.9046736449342275	0.09066081067905897	0.049870364093991516	5.771777913588603	0.8765725064393296	2.220921919561414	0.06968222684298848	3.2040008771154134	1.980211318540398	0.37703897126119124	1.3167141713834456	0.8687771183386253	1.3163180609124552	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	21.0
22500	0.03880435896634611	0.05379544561277545	0.20430271216842177	0.0654423516379483	0.17718181598245705	0.7257204587605315	1.7367664403070924	0.4462676985859862	1.0732483480504726	0.501298710503157	0.7651866122294938	0.4776235586782178	0.8098949047574754	0.46283322762850815	0.5092195741143731	0.9513792483129528	4.437667366278811	0.053339855178255936	0.5579792572425586	1.8522880898269125	0.8335278346196301	0.9628925346520809	3.274807178300825	1.1843520914401946	0.014287085687374527	0.05364446537603633	6.472590352749534	1.357725154562124	3.4409749025772856	0.10151966219088776	3.517973388977717	1.7063881779322112	0.18864787985039752	1.3479738932311627	0.9387260800391289	0.6874769890473924	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	21.0
23000	0.04393348302730963	0.05107017992752663	0.19955483469493127	0.03771346033803447	0.07213259528924358	0.5081165243762926	2.8177985432432706	0.530149428989811	1.0521927250888239	0.550129812042018	0.8501178018444775	0.34844965913150644	0.6723003151411819	0.20684390902465152	0.578035486039014	0.6302443532016118	6.656855298048927	0.11893524536415948	0.9029768362980134	1.9642881054482004	0.9230970213734706	1.2618587371422536	1.23859558873296	1.3932463162892472	0.012578123646870847	0.06526522773514219	6.916334270547837	1.0071061212442907	2.583141454130158	0.0953528919501925	4.653401333362203	1.5185100855808384	0.21856409982460548	1.8415156896587255	1.2259513575541392	0.5397955396209093	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	23.0
23500	0.024299869925213418	0.04379420804738044	0.04918703365092554	0.0790404433865108	0.167261451612683	0.5816800573544619	1.2798486748113527	0.18875925743895702	1.121102161514064	0.693320487008516	0.5520493790396092	0.6771745506496412	0.6877770785290188	0.2608760324593211	0.3052709842418439	0.6146409170128256	1.661366888789403	0.15970605618224337	0.49807824849577187	2.386879936444061	1.4785906279423249	1.2824045905140329	0.8638082155120049	0.9898397014002492	0.03203474569858727	0.022187290190922603	5.399035258059276	0.6817761266453513	2.3201565434487077	0.04098857849007655	3.6418221652028424	1.1598471279152096	0.12924239063879234	1.5882780180095322	0.7075145450533626	0.29480242997583966	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	23.0
24000	0.03783430346955058	0.032470354124149205	0.12493130081980443	0.08366572762540152	0.14388437579458713	0.8016836379386807	1.3749889387969056	0.35099852607078724	0.4269616958363326	0.6732654150475404	0.312154255182186	0.3445689235716943	0.33674095454021186	0.19123771866188796	0.4146085645765645	0.8701855502962396	1.9071496659485596	0.08417692344619618	0.7431593748645361	1.2841794774168767	1.5147295455104557	0.8669517585624354	0.6563496995727025	0.805836477476674	0.04076533641284816	0.026523545115981564	5.665115043111202	0.7898471372967639	2.5488291918904302	0.024490364013333755	2.8530968475455154	1.5890726176421814	0.1442203506694452	1.1970510195755002	0.62186712403183	0.5191838038139789	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	24.0
24500	0.11724278462141643	0.09313848415418682	0.23890470066703717	0.13974939682604862	0.10175451450007217	0.6694098321285791	0.994147532092106	0.4321756843302739	0.18454110950164274	0.3431400009904149	0.4553994581480533	0.3092715660489251	0.6178592656446377	0.22226786821696007	0.29781112315440567	2.1911671355173286	2.624443274621453	0.025756929234462066	0.7350601256122832	0.4818970746298731	1.8852620220210077	2.6111766887857133	1.649922304551996	1.27943028143701	0.05568082023759104	0.02693609621623943	5.651483044010858	1.3095105274969385	2.4928593129804035	0.00953456370720765	2.9593639179377385	1.661253461933007	0.10607294664920587	1.1124456361321626	1.3337380909617365	0.3252370858927411	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	23.0
25000	0.2818028209611279	0.054689771274878625	0.12159354703964793	0.1520933857695211	0.19351679218310855	0.6417701534531834	1.0880359594695868	0.410182695185982	0.2773739565221583	0.5411255771803266	0.8089996383005699	0.4922490527007241	0.5970659086242173	0.23245582246317134	0.22318556036296985	2.342718712095534	1.8909171799231308	0.04295097027397021	0.7869482841822469	0.9059434873449338	1.4066075029555483	1.0393485473932165	1.50986141934446	0.9567206733016431	0.08120251783923264	0.014374640909879262	5.08798513818083	0.8892209763797374	2.339146613923854	0.01227591724323334	3.6923023754745996	2.046144016345237	0.08600753636621225	1.67865357819206	1.0684602007174737	0.3241817192800417	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	23.0
