# BEAST v1.10.5 Prerelease #23570d1
# Generated Mon Sep 19 17:51:44 GMT 2022 [seed=11235811932]
# -beagle_GPU -beagle_order 4 -seed 11235811932 -save_every 10000000 -save_stem 2022-09-08_exponential_fixed_discrete.xml_run11932 2022-09-08_exponential_fixed_discrete.xml
state	joint	prior	likelihood	Location.clock.rate	Location.meanRate	Current Tree	Location.rates.Baja California.Los Angeles	Location.rates.Baja California.Mexico	Location.rates.Baja California.Rest of World	Location.rates.Baja California.San Diego	Location.rates.Baja California.United States	Location.rates.Los Angeles.Mexico	Location.rates.Los Angeles.Rest of World	Location.rates.Los Angeles.San Diego	Location.rates.Los Angeles.United States	Location.rates.Mexico.Rest of World	Location.rates.Mexico.San Diego	Location.rates.Mexico.United States	Location.rates.Rest of World.San Diego	Location.rates.Rest of World.United States	Location.rates.San Diego.United States	Location.indicators.Baja California.Los Angeles	Location.indicators.Baja California.Mexico	Location.indicators.Baja California.Rest of World	Location.indicators.Baja California.San Diego	Location.indicators.Baja California.United States	Location.indicators.Los Angeles.Mexico	Location.indicators.Los Angeles.Rest of World	Location.indicators.Los Angeles.San Diego	Location.indicators.Los Angeles.United States	Location.indicators.Mexico.Rest of World	Location.indicators.Mexico.San Diego	Location.indicators.Mexico.United States	Location.indicators.Rest of World.San Diego	Location.indicators.Rest of World.United States	Location.indicators.San Diego.United States	Location.nonZeroRates	Location.branchRates	c_allTransitions[1]
24500	-4956.151599636186	-672.701036162682	-4283.450563473504	1.4372278743553035	1.4372278743553066	703.0	1.0380797645460396	1.5732139182387515	0.13444308476154498	2.2534371787636394	0.5932215186605001	0.45769526925666076	0.7429056510654943	2.434756727966361	2.9315947627751497	0.308672771476036	0.5010904046479918	0.628636824934967	0.6611939217042788	1.0140385937775154	2.1919264290577614	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1360.0
25000	-4985.865043146667	-687.811572492717	-4298.05347065395	1.4945356346990488	1.4945356346990446	755.0	0.7511532494490388	1.3068201737848024	0.0831074802402959	1.6806019864305408	0.5777112556710609	0.6070575625139553	0.5047603921299162	2.1917220581281627	2.135483489557541	0.17678124223087646	0.497593005669809	0.2828018045891029	0.6084419054252406	0.9333164470467886	2.174855081669219	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1395.0
25500	-4964.7729794752595	-704.5708534533219	-4260.202126021938	1.5540909909945002	1.554090990994495	979.0	1.2047756115872243	1.233389423728901	0.2308050341327645	1.855578158784787	0.6254077306457381	0.4082344766890931	0.309816410950204	2.7895303433108136	2.8304460559811297	0.3152973828034338	0.766404218345261	0.5394075227881882	0.5721866919062318	0.852750419901246	2.3740492633849737	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1395.0
26000	-5051.005858108067	-714.8007790784113	-4336.205079029655	1.5296066116062996	1.529606611606308	722.0	1.2673247189182484	1.7384455906349623	0.21818700542389693	2.226951588779014	0.6022002822447516	0.905237792740178	0.9018942636044778	3.1561597760159925	2.9778283676724295	0.8657121936909716	0.5443357959609351	0.7461739930289252	0.6169552741056576	0.9960860309513244	3.0480815220703406	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	14.0	0.0	1424.0
26500	-5020.776963236026	-717.7736474409201	-4303.003315795106	1.5630012830338524	1.5630012830338558	1221.0	1.2287693795677526	2.47495543841535	0.09765382048832968	2.361782410192194	0.8142593856796798	0.8149581359645958	0.7858259918831559	3.7057019964524205	3.275766370139927	0.32878466201713813	1.0260512576450735	1.0011992013370106	1.1980791687589134	0.975574568305928	3.259566290669724	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1385.0
27000	-4990.980104998414	-702.3560963495815	-4288.624008648832	1.5131890125807916	1.513189012580794	1190.0	1.4535817948922574	2.111876886240342	0.04569004950625944	2.611632032208706	0.8044174241937819	1.1165031145922664	0.8714836984830032	4.37728453460267	4.077832828938857	0.2725913884265636	0.8864629688093413	0.8735836660773261	0.7783767500499146	1.0562865007318996	4.781061346800523	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1400.0
27500	-5021.872699977726	-699.5317000165385	-4322.340999961188	1.5097248562191927	1.509724856219187	1042.0	1.1760240275843097	1.4150846969625577	0.06844435247267878	1.527150752221013	0.7356545666801141	0.38264212751023885	0.8078429882887802	2.8517292808783825	2.1150249535591406	0.4813216533473717	0.4412016989746434	0.5962937428077929	0.7639132018602117	0.7007858323900017	2.5151652123698733	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1391.0
28000	-5026.173076979326	-705.001390455055	-4321.171686524271	1.5277770003462188	1.5277770003462172	750.0	0.9482963040942416	1.7520451920411995	0.18163413515584514	2.4773426520651043	0.565003104639159	0.555147671880647	0.8821240705485969	3.172866908500808	3.1004399738423234	0.2403350076341701	0.5474566851396789	0.9088923056092303	0.38759270148770747	0.8489328857875187	2.7087233140658293	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1376.0
28500	-5013.812675185627	-659.7370012443238	-4354.075673941304	1.4224723864025435	1.4224723864025401	6.0	1.6646083965101706	1.9147679371907327	0.40786891421516014	2.482353154176863	1.191805620293952	0.6624505496381426	0.7036271527280435	3.442600624850202	3.684473888434477	0.39393523175705514	0.6560314074767895	0.9825412774577975	0.8483878381185322	1.117567645243393	2.928695371532354	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1390.0
29000	-5057.688159126008	-735.7104880107012	-4321.977671115307	1.5621818927657478	1.5621818927657514	159.0	2.0456866335326347	2.1508309422247773	0.4055323798379604	3.7620343643598875	1.6411160585146303	0.9722140858030444	1.1543941525446917	5.638147291938928	5.562911646282637	0.2800090499090996	1.2303222890357783	0.8770920111092457	1.4098218952033983	1.3124814578585058	4.684938140124913	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1414.0
29500	-5085.07294922615	-682.6711193510512	-4402.401829875099	1.4394343827996108	1.4394343827996083	531.0	2.3955767908134518	3.050011370517543	0.20115225194046302	3.4180267491684773	1.401211656312589	0.6751396886301819	0.9004659181962464	5.157884077431358	6.0269572508406695	0.3391973811240364	0.9542179925399896	1.568193511215425	1.50565783510735	1.6487888378585565	4.930184567482642	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1418.0
30000	-4997.70525179482	-686.1467923329078	-4311.558459461912	1.4710063965811089	1.4710063965810993	566.0	1.186050281626112	1.9913506912273053	0.13547248800998868	2.1901936392336143	0.9832625250703619	0.8070239607538829	0.647666081901174	4.157847664521832	4.180425243022122	0.5948902237239818	0.435840068675045	0.8234784577536833	0.7302049062394967	1.495023204016871	3.4890953610604694	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1363.0
30500	-5090.540437899022	-675.6314555869087	-4414.908982312114	1.4413938264091524	1.4413938264091577	669.0	1.558411941016417	2.576151862551714	0.173285436747157	3.2643932930577497	1.164528392489175	0.4341471043550799	0.4427649724236258	4.063537274234476	3.502869479133586	0.22562607283679284	0.4837383626039662	1.2192551542548207	1.1115534248639052	0.9022194195198692	3.4406406415375774	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1442.0
31000	-5005.119529223169	-659.1038273494596	-4346.015701873709	1.4440467252632154	1.444046725263221	941.0	1.4689323556087142	1.6934131587140913	0.21155300253274673	1.7489189566635568	0.8280453508934695	0.3228449262991635	0.8606349966758122	2.9323581102906293	3.3306177955482776	0.16096470834767695	0.5202223099235773	0.5837501071520805	0.6334940030156625	0.7573648677868503	2.830296892768118	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1389.0
31500	-4946.706013931738	-681.9233264652157	-4264.7826874665225	1.4858690164049557	1.4858690164049455	221.0	1.067036531125135	1.681660803147642	0.08669172468081741	1.8416713108019667	0.9903125527656474	0.425254516772097	0.6499277782787031	2.6445097250306286	2.8423958700941263	0.22816282817034844	0.7696610817026625	0.7500264351278524	0.4680646761958986	1.0411371944140213	2.6931234780124855	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1376.0
32000	-5032.218368764896	-646.4642855670904	-4385.754083197805	1.3842652317972568	1.3842652317972568	146.0	1.7616253030460913	1.6233295645747146	0.18097512985324551	2.18107879116518	0.7796584448990063	0.4928802894980385	1.009665305827752	3.9244521922837294	3.5950404105054257	0.558790902556624	0.6320202866636788	0.6458335223507851	0.9853543927840982	1.3252586689794374	3.6310283755946964	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1357.0
32500	-4987.862354023837	-702.3853807077553	-4285.476973316081	1.50413765041692	1.504137650416917	114.0	1.5405479400337432	2.0277393744832373	0.24482331307347524	2.2112974514844614	0.677209211688632	0.6168661901800685	0.8564988453734877	4.370865895788286	3.6702334479136076	0.325974025026535	0.6811583568234217	0.6462498999951416	0.9319384122855265	1.4308045647313756	3.119895135917781	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1374.0
33000	-5037.225117625985	-773.8288514761994	-4263.396266149786	1.6372847645721789	1.6372847645721784	173.0	1.4737895465944915	1.7590241744131545	0.23424992060676697	2.0222802596074434	1.0374005148088137	0.6426861583331244	0.6512243136383874	3.6981324598870478	3.1718676242111377	0.27496776761669905	0.7510925069529896	0.7697805084215646	0.9488973690695628	1.183324247475212	3.100882259636636	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1473.0
33500	-5025.16550716121	-671.1606488110281	-4354.004858350182	1.4596344325852364	1.4596344325852428	827.0	0.8463659543769357	1.8183994464077062	0.28428921856844946	2.682536478693646	1.160761958890593	0.40002938379955927	0.7064243576829327	4.528739381678683	3.795381714798575	0.6596686803979567	0.7643255380101673	0.935483816410125	0.5784356048171013	1.2757848328446801	3.3041503584342578	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1387.0
34000	-5021.276950605442	-720.1770389553049	-4301.099911650137	1.5351510895537224	1.5351510895537182	539.0	1.9488759772454893	2.7171017562402118	0.19205756726540424	3.296235353023741	1.2126522164629225	0.62500016023097	0.5852471989589617	4.40769403977295	4.481191775590541	0.3900879549773925	0.5818382974005963	1.0366927177333196	1.0110096340598678	1.3185186879889421	4.006598482285577	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1397.0
34500	-4965.514900904939	-686.2734868870523	-4279.241414017887	1.4947519704879872	1.494751970487985	553.0	1.3418055139838132	1.801445638208571	0.20580168169804602	2.378479226197916	1.026020497684042	0.7277327522354013	1.0731662980530163	3.802484847442134	3.819175412028957	0.45575559492300044	0.8326429780041831	0.7800568832120104	0.5579133394810614	1.1741657424404905	3.9832453149458313	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1386.0
35000	-5009.765660362314	-714.6353860132501	-4295.130274349063	1.5586451192845228	1.558645119284527	421.0	1.507824775723228	1.3910164127815094	0.1894943603576679	2.5096070280422604	0.43775697127131596	0.4061311766333001	0.4009207923982159	2.5740878937557143	2.49395379477464	0.2526121695203749	0.45315521925863966	0.40537197365647154	0.6474678397012464	0.9361938476077964	2.368086955116258	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1402.0
35500	-5014.299508289634	-671.54557522991	-4342.753933059724	1.4442110672925295	1.4442110672925323	1157.0	1.0266998557920137	1.611907286541577	0.11803993374790908	1.9577164902523843	0.6746789767485928	0.4059420826929371	0.5280784952129222	3.6172894030234795	2.2465664831968715	0.116527205127709	0.9009604095593581	0.6508971720178601	0.6375453419036429	1.0286975668544842	3.0895498122037774	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1406.0
36000	-4992.094519126058	-664.9300233163253	-4327.164495809732	1.4787940655634901	1.4787940655634813	900.0	0.7938258801512283	1.6244224248321109	0.21634842126310516	1.9040665519001392	0.644676470321098	0.753393038114992	0.49241250700702094	2.9779145557324083	2.7554633802105553	0.30427045150927773	0.6345469016767393	0.4598384841737511	0.4066955707060374	1.0334332855391455	3.481937945018357	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1357.0
36500	-4999.6742239229825	-710.7388206261361	-4288.935403296847	1.5313171847400537	1.5313171847400602	786.0	0.9160128306216386	1.1413669922021157	0.2662387996293308	2.407470093351191	0.9096624329387265	0.41257776560202986	0.5041218666970408	3.5180555071427424	3.153621007947783	0.1986011007529411	0.7645062357433093	0.8010564480571826	0.550929191741539	1.5793063508750367	2.923551247562266	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1410.0
37000	-4996.487130738857	-692.0407979026683	-4304.446332836188	1.4866512657357347	1.4866512657357327	883.0	1.3824289147297815	1.349832328270099	0.3299637182752998	1.6378088905080428	0.7002980718115869	0.26618990819256694	0.551750689040859	2.6719680777501926	2.2343652535170597	0.17572060713223317	0.7475101049142495	0.7285197665687354	0.5873927687348729	0.8168590766560208	2.554208509734505	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1389.0
37500	-5039.616503304409	-668.1800870477408	-4371.436416256668	1.4743156709213079	1.4743156709213048	1001.0	0.5863696893829612	1.606215843981057	0.05900704874225263	1.6008765585799707	0.76612703863357	0.3318603249373335	0.289366601689938	2.591393618638934	2.4424494442415585	0.13600425379176645	0.5868314774835379	0.691724129547708	0.7353488416113585	1.1021432790868775	2.29575890543549	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1368.0
38000	-4993.564951669302	-668.9338214006565	-4324.631130268645	1.4792475397286633	1.4792475397286666	789.0	0.8844185150421644	1.34014954586254	0.12109780958615421	1.7825507727297998	0.603016009209363	0.48992751231934845	0.6325597409428743	2.660562132206096	2.237811785323999	0.45847689079812365	0.46451053621119864	0.6056072488701895	0.5941526445652594	0.7254185385874159	2.5043848628517447	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1414.0
38500	-4971.009387762923	-646.284461506887	-4324.724926256036	1.3943622587078628	1.394362258707865	706.0	0.828579968402126	1.0507593384953793	0.128734472254707	1.4642635205666048	0.5403522965660031	0.28270304911663074	0.39141719987708923	2.2703837000808464	2.2748764692519194	0.2927087449101679	0.558623676438607	0.5183008564281713	0.50349614868788	0.6241474008623893	2.102093259806994	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1349.0
39000	-5066.533810473928	-697.2828154623824	-4369.2509950115455	1.4934958518508543	1.4934958518508588	1081.0	1.1963719797504488	1.6743712453474904	0.25536247537868556	2.28088847056325	0.9035521435560214	0.6648768188294671	0.5602594940969557	3.9098184067617354	2.961548160844517	0.2695547017298825	0.5443619997017574	0.5725938885757873	0.5072929015619697	1.1034725079025476	2.9379262625005937	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1417.0
39500	-5019.542935373372	-653.9321579261994	-4365.610777447172	1.414405889888906	1.4144058898889043	1250.0	1.0817020065903418	2.494237125720667	0.19070056334783037	2.201970758628938	0.9543719310155473	0.35429385540945146	0.5255764894416747	3.3836412719667837	2.77253542843025	0.31403506561578043	0.8145222597687597	0.6380352423183673	0.5804637754810054	0.9564801979261649	2.7756654105447573	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1379.0
40000	-5025.060990570277	-707.2324063316	-4317.828584238677	1.5393777562769269	1.5393777562769266	618.0	1.064512427050728	1.3638552476108121	0.2338916266032923	2.005779411782274	0.6982908407586416	0.4941922950784415	0.5976162244559212	2.704219063273833	2.8482949828336444	0.1713900458534478	0.7120955811297377	0.5825633746177366	0.7184486127109773	1.2247698240348386	2.6661976782257004	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1417.0
40500	-5014.505899758937	-695.9991198560698	-4318.506779902867	1.5142953846784926	1.514295384678486	565.0	0.7985667812589846	1.2128489004795928	0.14270960261448212	1.9594980672414066	0.5699675607627394	0.3294557443360852	0.4988527943913274	2.48579467998048	2.2402946779425994	0.152201825165899	0.3389640575275679	0.6570092592154199	0.37862343955158645	0.822694523118687	2.512518183079155	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1408.0
41000	-4999.152870780734	-702.0391636628881	-4297.1137071178455	1.522827326619477	1.5228273266194745	535.0	0.913308598469534	1.5142543986706238	0.12118723818989097	2.3891672140674354	0.7263143788212584	0.25429606366129215	0.589798232170404	2.7879336898320743	2.347329228629027	0.17340575651052362	0.560540869580678	0.6491525699754145	0.5971182953041858	0.9175410710658288	3.023542036883954	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1411.0
41500	-5007.28596838495	-698.3395250367068	-4308.9464433482435	1.5103954708946987	1.5103954708946985	763.0	0.8443413270845254	1.0833285398245092	0.1188266542852384	1.5702746177946358	0.7167347319553413	0.34310244140985485	0.4021303233370457	2.524775943702222	2.3163797049628485	0.3232816061651322	0.33529743020802766	0.735158687750857	0.33696366658348165	0.7561326215477996	2.092374027133891	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1384.0
42000	-4986.093657045757	-672.6544259041791	-4313.439231141578	1.4541296133769863	1.454129613376985	426.0	1.0726122529984574	1.6538366398182602	0.09521556353618636	1.9951289632896008	1.1014831435540828	0.6124930517716144	0.7999621093550827	3.1041253216729086	3.0239612185054967	0.27607374885129843	0.7171829508365557	1.0378116116983118	0.6141952763162457	1.192478791620569	3.3081478641921422	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1371.0
42500	-5052.645780052244	-710.7269325207826	-4341.918847531461	1.524374679613192	1.524374679613196	467.0	1.0654788935901385	1.431377191063609	0.18785047068677405	2.3908921564662893	0.7691912720652814	0.6279393353665176	0.8843676416654637	3.608178205413914	3.3435029299472236	0.4406374937707747	0.6118050719051931	0.613784449709841	0.7103552979272603	1.069200473412631	3.2073828380480887	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1434.0
43000	-5008.644770756263	-711.3910125001345	-4297.253758256128	1.514241925032848	1.5142419250328472	1354.0	1.1733065301506775	2.3384805769324486	0.1319341733075429	2.6213941013596425	1.3296054277018485	0.6542257458264615	1.2158413062601445	4.804121368295528	4.985481780185544	0.5319966441900058	0.489066773767815	1.2332802439288526	0.6310378036980133	1.5128931693011336	4.630013044776459	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1427.0
43500	-5012.773803610264	-699.5991604884005	-4313.1746431218635	1.5449518340869777	1.5449518340869794	606.0	0.9875082418420342	1.9836002151910772	0.18259514479386138	2.4341942707252517	0.7219368700569213	0.8835320651316422	1.1402423509520168	3.8432409210041762	3.6399405091634947	0.3538870907127162	0.6768241267374523	0.571809759880877	0.6945857612251572	0.9165271610460551	2.6437792229013195	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1411.0
44000	-4996.596606486373	-678.651955161838	-4317.944651324536	1.464673699859119	1.4646736998591232	524.0	1.2744507206629365	2.0328634383784236	0.20442683372610246	2.7039800494115562	1.0767300799825472	0.6892053681399056	0.6748649063509814	4.567662010837135	4.613927871518634	0.5586644919948994	0.6657734644435818	0.9277554011881795	1.1077614378943725	1.144631564774134	4.07978513699649	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1419.0
44500	-5046.783182929925	-708.8955324586004	-4337.887650471324	1.5051877198220993	1.5051877198220995	193.0	1.80263677918273	3.369828663421459	0.2930755237705109	3.6961412428436926	1.1933350014654407	0.8949552348069209	1.438010237888596	5.976683733820398	4.077643372105992	0.37849555970301274	0.9769893043353448	0.7386391102689845	0.9118896785525948	1.3882262842460271	4.455647592113552	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1409.0
45000	-4995.2095234610515	-695.7131155085306	-4299.496407952521	1.4819717202233715	1.4819717202233778	418.0	1.7107890727639912	2.324128862928418	0.2563809960818891	3.5432927652845163	0.9068247637551707	0.5833914429116747	1.3431528361966152	4.691854867776772	3.71067702470495	0.4083616780608805	0.8893458628491289	0.5761952807085987	0.7219001480549158	1.2810502944784685	3.2579179249734813	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1370.0
45500	-4991.989002892237	-717.5346845911093	-4274.454318301128	1.5484061358066101	1.5484061358066108	88.0	0.9508621704080568	1.9560206939751839	0.32767240300333134	3.340228348082932	1.0654477862212022	0.6662514433557408	0.9081636037930494	4.196954946079532	3.7754249556108332	0.33860490872074817	0.907565649958229	0.8229888995714701	0.8003715806707327	1.3441915284179875	3.6359361985834715	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1402.0
46000	-5031.199297308322	-694.3279937179079	-4336.871303590414	1.5020064548339136	1.5020064548339112	1249.0	1.2881494369430893	1.947208644255993	0.31707649478713046	2.722267594743341	1.1355764017536758	0.6231069770726962	0.42790638455772845	3.2392256537918884	3.3110790155979086	0.31808237429656394	0.6529915752684344	0.9825855877847631	0.9746456409376959	1.0384111304424337	3.275490169519378	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1411.0
46500	-5022.718977796138	-682.8467198725401	-4339.872257923597	1.4551269324907357	1.45512693249073	1055.0	2.2354901451419145	2.3462203211489654	0.5059320977267112	3.7121022999433446	1.186957532309366	1.186209140041522	0.9728381050200848	5.273037910996106	4.448961412598274	0.26442744046781635	1.0354528014957771	0.6704208414886632	1.1656527080007024	1.6657854221634394	5.265612377532645	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1368.0
47000	-4991.648931177055	-668.6391487903801	-4323.0097823866745	1.4383254679573896	1.4383254679573987	88.0	1.5245550264937036	2.1297335679334126	0.30322525838694037	2.246476888365777	1.0770664574190132	0.6214076481243007	0.935276141769842	4.0135989432221715	3.901099478590767	0.43990678696668883	0.8449374191549459	1.03884833611985	0.9818200337114372	1.2862543596844154	3.7266882713228178	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1364.0
